ID,Common Name,Length,Location,MP3 Link
XC763426,Grass-green Tanager,0:40,"Trocha Mono, Reserva Abra Patricia-Alto Nieva, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC763426-Chlorornis-riferri_Owlet_MixPre-1580.mp3
XC763506,Blue-capped Tanager,0:14,"Cresta San Lorenzo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC763506-Sporathraupis-cyanocephala_San-Lorenzo_MixPre-1738.mp3
XC141776,Hooded Mountain Tanager,0:46,"Above Leimebamba, Amazonas dept.",https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC141776-Buthraupis%20montana130615_T145.mp3
XC230888,Blue-and-yellow Tanager,0:13,"Pedro Ruiz area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230888-Blue-and-yellow%20Tanager%20A%2015160.mp3
XC839613,Trilling Tapaculo,0:13,"Cresta San Lorenzo, Amazonas","https://xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC839613-Trilling-Tapaculo,-San-Lorenzo,-231031-012_023314.mp3"
XC144694,Trilling Tapaculo,0:17,"San Lorenzo, Amazonas",https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC144694-Scytalopus%20parvirostris130703_T241.mp3
XC812293,Neblina Tapaculo,1:12,"District of Leimebamba (near  Chuquibamba), Chachapoyas Province, Amazonas",https://xeno-canto.org/sounds/uploaded/FPAGKPAQYO/XC812293-Neblina-Tapaculo_Teaben_Pe_1jul2022_FSchmitt.mp3
XC432250,Neblina Tapaculo,1:55,"Abra Barro Negro, Amazonas",https://xeno-canto.org/sounds/uploaded/JPIOUKQWDT/XC432250-Neblina%20Tapaculo%20final%20JPEG.mp3
XC115774,Neblina Tapaculo,1:41,"Abra Barro Negro, Amazonas",https://xeno-canto.org/sounds/uploaded/CDTGHVBGZP/XC115774-Neblina%20Tapaculo2012-10-29-5.mp3
XC115773,Neblina Tapaculo,0:33,"Abra Barro Negro, Amazonas",https://xeno-canto.org/sounds/uploaded/CDTGHVBGZP/XC115773-Neblina%20Tapaculo2012-10-29-4.mp3
XC115772,Neblina Tapaculo,1:47,"Abra Barro Negro, Amazonas",https://xeno-canto.org/sounds/uploaded/CDTGHVBGZP/XC115772-Neblina%20Tapaculo2012-10-29-2.mp3
XC856006,Neblina Tapaculo,1:37,"Balsas District (near  Collonce), Chachapoyas, Amazonas","https://xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC856006-Neblina-Tapaculo,-Abra-Barro-Negro,-080101-030.mp3"
XC445432,Neblina Tapaculo,1:35,"Chachapoyas, Amazonas",https://xeno-canto.org/sounds/uploaded/MIBCOVLLDC/XC445432-Scytalopus_altirostris_BarroNegro.mp3
XC470184,White-winged Tapaculo,0:11,"Cima de Cordillera de Colan, Amazonas",https://xeno-canto.org/sounds/uploaded/WVXVJOLONJ/XC470184-exampleCBD_FAP_091_unID%20Scytalopus%20Cordillera%20de%20Colan%20Oct.%202012.mp3
XC763505,Ash-colored Tapaculo,0:41,"Cresta San Lorenzo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC763505-Scytalopus-parvirostris_San-Lorenzo_MixPre-1702.mp3
XC763504,Ash-colored Tapaculo,0:07,"Cresta San Lorenzo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC763504-Scytalopus-parvirostris_San-Lorenzo_MixPre-1699.mp3
XC536181,Rusty-belted Tapaculo,0:35,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536181-1710%20Liosceles%20thoracicus%20%28song%29Boca_do_Acre_AM_210516_FIG.mp3
XC536179,Rusty-belted Tapaculo,0:27,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536179-1709%20Liosceles%20thoracicus%20%28calls%29Boca_do_Acre_AM_210516_FIG.mp3
XC163573,Rusty-belted Tapaculo,0:38,"PNN Amacaycau, Leticia, Amazonas",https://xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC163573-Liosceles_thoracicus_dugandi-FL%20song%20Amacayacu%201987-1.mp3
XC284929,Rusty-belted Tapaculo,0:09,"Carauari, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC284929-Liosceles%20thoracicus_Carauari_1873.mp3
XC486993,Rusty-belted Tapaculo,1:29,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC486993-Liosceles%20thoracicus%20DCB%20618-12a.mp3
XC403274,Rusty-belted Tapaculo,0:43,"Maues, state of Amazonas",https://xeno-canto.org/sounds/uploaded/NNCKQMBGPH/XC403274-1104%20desconhecido%20flona%20pau%20rosa.mp3
XC394463,Chestnut-belted Gnateater,0:06,"BDFFP, Amazonas state",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC394463-INPA%20-%20Conopophaga%20aurita%20%28Chestnut-belted%20Gnateater%29.mp3
XC394462,Chestnut-belted Gnateater,0:16,"BDFFP, Amazonas state",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC394462-Conopophaga_aurita1.mp3
XC388354,Chestnut-belted Gnateater,0:32,"Novo Aripuanã, Amazonas",https://xeno-canto.org/sounds/uploaded/AKHCFQUKLZ/XC388354-Conopophaga%20aurita.mp3
XC493047,Chestnut-belted Gnateater,0:26,"Novo Airão, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC493047-Conopophaga%20aurita_Novo%20Airao_1540.mp3
XC326363,Chestnut-belted Gnateater,0:09,"Itapiranga, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC326363-Leptocolaptes%20albolineatus_Itapiranga_1163.mp3
XC119606,Chestnut-belted Gnateater,0:36,"Tapauá, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119606-Conopophaga%20aurita_Tapaua_1311.MP3
XC536191,Sooty Antbird,0:04,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536191-1718%20Myrmeciza%20fortis%20%28single%20song%29Boca_do_Acre_Pauini_AM_260516_FIG.mp3
XC270809,Sooty Antbird,0:38,"Reserva Natural Palmarí, Río Javarí, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC270809-Sooty%20Antbird%20call%202.mp3
XC118909,Sooty Antbird,0:44,"Tapauá, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC118909-Myrmeciza%20fortis_Tapaua_1196.mp3
XC424941,Sooty Antbird,0:35,"Canutama, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC424941-Hafferia%20fortis_Canutama_1115.mp3
XC270808,Sooty Antbird,0:20,"Reserva Natural Palmarí, Río Javarí, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC270808-Sooty%20Antbird%20song%201.mp3
XC270807,Sooty Antbird,0:17,"Reserva Natural Palmarí, Río Javarí, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC270807-Sooty%20Antbird%20call%201.mp3
XC119613,Sooty Antbird,0:51,"Tapauá, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119613-Myrmeciza%20fortis_Tapaua_1293.MP3
XC537648,Goeldi's Antbird,0:06,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC537648-2210%20Akletos%20goeldi%28alarm%20calls%29UPP_SMacapa_MUrbano_AC_240717FIG.mp3
XC537647,Goeldi's Antbird,0:15,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC537647-2209%20Akletos%20goeldi%28alarm%20calls%29_UPP_SMacapa_MUrbano_AC_240717FIG.mp3
XC631336,Goeldi's Antbird,0:19,"Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/RFJPHBHHSR/XC631336-20210117-071355%20A.%20goeldii%202.1%20editado.mp3
XC535857,Goeldi's Antbird,0:57,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC535857-1634%20Akletos%20goeldii%20%28song%29Boca_do_Acre_AM_180516_FIG.mp3
XC335222,White-shouldered Antbird,0:39,"Puerto Nariño, Amazonas",https://xeno-canto.org/sounds/uploaded/BKVUREYBRK/XC335222-White-shouldered%20ant-pb-wichi-6.30-16sep.mp3
XC163580,White-shouldered Antbird,0:42,"PNN Amacaycau, Leticia, Amazonas",https://xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC163580-Myrmeciza-melanoceps-FL%20Amacayacu%201987-2.mp3
XC301916,White-shouldered Antbird,0:23,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC301916-UNID0827.mp3
XC505831,Black-headed Antbird,0:42,"São Gabriel da Cachoeira, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC505831-Percnostola%20minor_sao%20gabriel_1105.mp3
XC504930,Black-headed Antbird,0:48,"Presidente Figueiredo, State of Amazonas",https://xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC504930-LS111051%20Hellmayrs%20Antbird.mp3
XC504792,Black-headed Antbird,0:43,"Presidente Figueiredo, Cachoeira da Onca RPPN, Amazonas",https://xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC504792-LS110961%20Hellmayrs%20Antbird%20Tiny%20TyMan%2C%20Caica%20P.mp3
XC494074,Black-headed Antbird,0:15,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494074-2-8-2019%208e18%20Formigueiro%20de%20helmary.mp3
XC445459,Black-headed Antbird,0:45,"Itacoatiara, Itacoatiara, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC445459-Percnostola%20subcristata_Novo%20remanso_1091.mp3
XC417788,Black-headed Antbird,0:52,"Itacoatiara, Itacoatiara, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC417788-Percnostola%20rufifrons_Novo%20Remanso_1046.mp3
XC392081,Black-headed Antbird,0:22,"Presidente Figueiredo, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC392081-Percnostola%20subcristata_PF_1976.mp3
XC357334,Black-headed Antbird,2:18,"San Rafael, El Encanto, Amazonas",https://xeno-canto.org/sounds/uploaded/PWMAZXONXH/XC357334-Black-headed%20Antbird%20San%20Rafael%20060217.MP3
XC343836,Black-headed Antbird,1:54,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC343836-PERMIN04.mp3
XC325803,Black-headed Antbird,0:24,"Silves, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC325803-Percnostola%20subcristata_Itapiranga_1201.mp3
XC227464,Black-headed Antbird,1:18,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC227464-Amazonas%20Antbird%20A%208044.mp3
XC227463,Black-headed Antbird,0:43,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC227463-Amazonas%20Antbird%20A%208043.mp3
XC227462,Black-headed Antbird,0:49,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC227462-Amazonas%20Antbird%20A%208042.mp3
XC617660,Cherrie's Antwren,0:02,"Anavilhanas Archipelago, Amazonas",https://xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC617660-cherries%20antwren.mp3
XC537848,Pygmy Antwren,0:28,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC537848-2241%20Myrmotherula%20brachyura%28song%29DOF_SMacapa_MUrbano_AC_190717FIG.mp3
XC537491,Pygmy Antwren,0:24,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC537491-2171%20Myrmotherula%20brachyura%20%28song%29UPA02_SeringalMacapa_Pauini_AM_210617_FIG.mp3
XC536209,Pygmy Antwren,0:56,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536209-1727%20Myrmotherula%20brachyura%28song%29Boca_do_Acre_Pauini_AM_240516_FIG.mp3
XC536208,Pygmy Antwren,0:26,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536208-1726%20Myrmotherula%20brachyura%20%28song%29Boca_do_Acre_Pauini_AM_240516_FIG.mp3
XC536207,Pygmy Antwren,0:16,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536207-1725%20Myrmotherula%20brachyura%20%28song%29Boca_do_Acre_AM_200516_FIG.mp3
XC494547,Pygmy Antwren,0:18,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494547-ICOGNITAS%20Bando%20misto%202-8-2019%2016e19.mp3
XC394449,Pygmy Antwren,0:13,"BDFFP, Amazonas state",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC394449-INPA%20-%20Myrmotherula%20brachyura%20%28Pygmy%20Antwren%29.mp3
XC226488,Pygmy Antwren,0:12,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC226488-Pygmy%20Antwren%20%207160.mp3
XC504725,Pygmy Antwren,0:19,"AM-354, Km 18, Careiro, Amazonas",https://xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC504725-LS110897%20Pygmy%20Antwren.mp3
XC504722,Pygmy Antwren,0:39,"AM-354, Km 18, Careiro, Amazonas",https://xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC504722-LS110896%20Pygmy%20Antwren.mp3
XC386328,Pygmy Antwren,0:17,"Presidente Figueiredo, Cachoeira da Onca RPPN, Amazonas",https://xeno-canto.org/sounds/uploaded/CFRYARSVHN/XC386328-STE-019%20choquinha-mi%C3%BAda%20xc.mp3
XC226493,Pygmy Antwren,0:06,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC226493-Pygmy%20Antwren%20B%207174.mp3
XC226492,Pygmy Antwren,0:21,"Sao Gabriel da Cachoeira area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC226492-Pygmy%20Antwren%20B%207175.mp3
XC202720,Pygmy Antwren,0:03,"Junglaven Lodge, Amazonas",https://xeno-canto.org/sounds/uploaded/VROUALCTKG/XC202720-Pygmy%20Antwren%20%28song%2C%20Junglaven%2C%20Venezuela%2C%20mar2009%2C%201%29.mp3
XC171114,Pygmy Antwren,1:14,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/DVJCMXOTVL/XC171114-Myrmotherula%20brachyura%20Manaus-AM.mp3
XC505043,Pygmy Antwren,0:15,"Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505043-190812_1278%20Myrmotherula%20brachyura.wav
XC188638,Pygmy Antwren,0:53,"Reserva Florestal Adolpho Ducke, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188638-Myrmotherula%20brachyura.mp3
XC119427,Pygmy Antwren,0:15,"Careiro, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119427-Myrmotherula%20brachyura2_Purupuru.MP3
XC855245,Pygmy Antwren,0:03,"Novo Airão, Amazonas",https://xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC855245-301552541.mp3
XC284936,Moustached Antwren,0:04,"Carauari, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC284936-Myrmotherula%20ignota_Carauari_1738.mp3
XC536205,Black-throated Antbird,0:24,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536205-1724%20Myrmophylax%20athrothorax%20%28song%29Boca_do_Acre_AM_200516_FIG.mp3
XC570772,Black-throated Antbird,0:58,"Cirandeira Bela, Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC570772-Myrmophylax%20atrothorax_CIrandeira_1134.mp3
XC431876,Black-throated Antbird,0:34,"Humaitá, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC431876-Myrmeciza%20atrotorax_Humaita_1276.mp3
XC301887,Black-throated Antbird,1:10,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC301887-MYRATR40.mp3
XC301621,Black-throated Antbird,0:51,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC301621-MYRATR39.mp3
XC287305,White-eyed Tody-Tyrant,0:29,"PN Jau 2, State of Amazonas",https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC287305-Hemitriccus%20zosterops150914_T181.mp3
XC284473,White-eyed Tody-Tyrant,0:37,"Itacoatiara, Itacoatiara, Amazonas",https://xeno-canto.org/sounds/uploaded/BZVYBRUAAE/XC284473-White-e%20Tody-Tyrant%20Itacoatiara%2011%20August%202015.mp3
XC224038,White-eyed Tody-Tyrant,1:00,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224038-unsplit%20White-eyed%20Tody-Tyrant%20B%2010326.mp3
XC224037,White-eyed Tody-Tyrant,0:24,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224037-unsplit%20White-eyed%20Tody-Tyrant%20B%2010325.mp3
XC224036,White-eyed Tody-Tyrant,0:57,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224036-unsplit%20White-eyed%20Tody-Tyrant%20B%2010327.mp3
XC617068,White-eyed Tody-Tyrant,0:10,"Close to Ramal do Pau Rosa, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC617068-white%20eyed%20tody%20tyrant.mp3
XC505038,White-eyed Tody-Tyrant,0:25,"Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505038-190812_1266%20Hemitriccus%20zosterops.wav
XC493044,White-eyed Tody-Tyrant,0:23,"Novo Airão, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC493044-Hemitriccus%20minimus_Novo%20Airao_1523.mp3
XC119387,White-eyed Tody-Tyrant,0:14,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119387-Hemitriccus%20zosterops_Ducke.edi2.mp3
XC747677,Boat-billed Tody-Tyrant,0:38,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC747677-Hemitriccus%20josephinae_zf2_MixPre-803.mp3
XC747675,Boat-billed Tody-Tyrant,0:40,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC747675-hemitriccus%20josephinae_zf2_MixPre-804.mp3
XC747674,Boat-billed Tody-Tyrant,0:23,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC747674-Hemitriccus%20josephinae_zf2_MixPre-806.mp3
XC747673,Boat-billed Tody-Tyrant,0:31,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC747673-Hemitriccus%20josephinae_zf2_MixPre-809.mp3
XC284474,Snethlage's Tody-Tyrant,1:05,"Anavilhanas Archipelago, Amazonas",https://xeno-canto.org/sounds/uploaded/BZVYBRUAAE/XC284474-Snethlage%27s%20Tody-Tyrant%20pallens%20Anavilhanas%208%20August%202015.mp3
XC583016,Snethlage's Tody-Tyrant,0:19,"Tupana lodge, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC583016-Hemitriccus%20minor_Tupana_1047.mp3
XC466550,Snethlage's Tody-Tyrant,3:23,"Iranduba, Amazonas",https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC466550-Hemitriccus%20minorMaybe170926_T1933.mp3
XC424942,Snethlage's Tody-Tyrant,0:19,"Canutama, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC424942-Hemitriccus_Canutama_1116.mp3
XC340142,Snethlage's Tody-Tyrant,0:23,"Iranduba, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC340142-Hemitriccus%20minor%20pallens_Iranduba_1415.mp3
XC316953,Snethlage's Tody-Tyrant,0:21,"Anavilhanas Archipelago, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC316953-Hemitriccus%20minor_Novo%20Airao_1028.mp3
XC188548,Snethlage's Tody-Tyrant,1:06,"Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188548-Hemitriccus%20minor%2018-07-2014%207%20horas%20e%2040%20min..MP3
XC441436,Forest Elaenia,0:03,"Cabo Frio, Amazonas",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC441436-180628_05%20Myiopagis%20gaimardii.mp3
XC325801,Forest Elaenia,0:03,"Silves, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC325801-Myiopagis%20gaimardii_Itapiranga_1198.mp3
XC494041,Yellow-crowned Tyrannulet,0:02,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494041-1-8-2019%208e33%20%20MARIA%20TE%20VIU%20cambacica.mp3
XC494013,Yellow-crowned Tyrannulet,0:07,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494013-1-8-2019%208e3%20Maria%20te%20viu.mp3
XC494012,Yellow-crowned Tyrannulet,0:12,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494012-1-8-2019%208e1%20Maria%20te%20viu.mp3
XC493804,Yellow-crowned Tyrannulet,0:14,"Iranduba, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC493804-4-8-2019%2010e40%20MARIA%20TE%20VIU.mp3
XC340249,Yellow-crowned Tyrannulet,0:47,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC340249-Tyrannulus%20elatus_Manaus1405.mp3
XC231927,Yellow-crowned Tyrannulet,0:06,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC231927-Yellow-crowned%20Tyrannulet%20%209624.mp3
XC205223,Yellow-crowned Tyrannulet,0:20,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC205223-TYRELA05.mp3
XC231931,Yellow-crowned Tyrannulet,0:16,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC231931-Yellow-crowned%20Tyrannulet%20C%209623.mp3
XC119128,Yellow-crowned Tyrannulet,0:15,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119128-Tyranullus%20elatus_Presidente%20Figueiredo.MP3
XC845044,Tawny-rumped Tyrannulet,1:31,"Las Palmas, Amazonas","https://xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC845044-Tawmy-rumped-Tyrannylet,-Leymebamba,-231201-011_045920.mp3"
XC838848,Ashy-headed Tyrannulet,0:26,"San Carlos District (near  Cocachimba), Bongará Province, Amazonas","https://xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC838848-Ashy-headed-Tyrannulet,-Cocachimba,-231028-043_031325.mp3"
XC536354,Wing-barred Piprites,0:17,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536354-1739%20Piprites%20chloris%20%28song%29Boca_do_Acre_AM_190516_FIG.mp3
XC120098,Wing-barred Piprites,0:25,"Manicoré, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC120098-Piprites%20chloris_Manicor%C3%A9_M7_1227.MP3
XC854334,Wing-barred Piprites,0:19,"Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC854334-301578461.mp3
XC142168,Wing-barred Piprites,0:27,"Rio Teuini, Serginal Tupy, Pauini, Amazonas",https://xeno-canto.org/sounds/uploaded/PMYLTPLTLT/XC142168-130508_09_Piprites_chloris_teuini_am_pb_tol.mp3
XC119395,Wing-barred Piprites,0:15,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119395-Piprites%20chloris_Ducke.mp3
XC348248,Maranon Crescentchest,0:22,"Road to Gocta Falls, Provincia de Bongará, Amazonas",https://xeno-canto.org/sounds/uploaded/QQQGKJQCCM/XC348248-MaranonCrescentchest.mp3
XC841871,Maranon Crescentchest,0:16,"San Jerónimo District (near  Pedro Ruiz Gallo), Bongará Province, Amazonas","https://xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC841871-Maranon-Crescentchest,-call,-Pedro-Ruiz,-231111-006.mp3"
XC841870,Maranon Crescentchest,0:25,"San Jerónimo District (near  Pedro Ruiz Gallo), Bongará Province, Amazonas","https://xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC841870-Maranon-Crescentchest,-Pedro-Ruiz,-231111-008.mp3"
XC855439,Pale-billed Antpitta,0:36,"Inguilpata (near  Cohechán), Luya, Amazonas",https://xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC855439-398878951.mp3
XC840004,Pale-billed Antpitta,1:10,"Cresta San Lorenzo, Amazonas","https://xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC840004-Pale-billed-Antpitta,-natural-song,-231102-014_081256.mp3"
XC763482,Pale-billed Antpitta,0:43,"Cresta San Lorenzo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC763482-Grallaria-carrikeri_San-Lorenzo_MixPre-1725.mp3
XC204959,Pale-billed Antpitta,0:58,"San Lorenzo, Amazonas",https://xeno-canto.org/sounds/uploaded/EGHCOFEENE/XC204959-Pale-billed%20Antpitta.mp3
XC824541,Pale-billed Antpitta,0:13,"Cresta San Lorenzo, Amazonas",https://xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC824541-MixPre-1292_Grallaria_carrickeri.mp3
XC763481,Pale-billed Antpitta,0:07,"Cresta San Lorenzo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC763481-Grallaria-carrikeri_San-Lorenzo_MixPre-1689.mp3
